,low,high,open,close,volume,time
106,379.05,379.12,379.12,379.05,0.0713,2020-11-02 22:51:00
107,379.1,379.2,379.2,379.1,0.4317,2020-11-02 22:56:00
108,378.9,379.56,379.56,378.9,0.5959,2020-11-02 23:02:00
109,379.2,379.43,379.23,379.2,6.6201,2020-11-02 23:17:00
110,379.16,379.53,379.16,379.53,0.5133,2020-11-02 23:26:00
111,379.83,380.59,379.83,380.59,7.0715,2020-11-02 23:39:00
112,379.57,380.5,380.5,379.57,0.7038,2020-11-02 23:47:00
113,379.55,379.77,379.77,379.55,3.3682,2020-11-02 23:56:00
114,378.7,379.26,379.26,378.7,1.044,2020-11-03 00:00:00
115,379.08,379.08,379.08,379.08,0.2418,2020-11-03 00:03:00
116,378.26,378.76,378.34,378.76,0.7789,2020-11-03 00:06:00
117,379.09,379.09,379.09,379.09,0.0298,2020-11-03 00:12:00
118,378.57,378.7,378.57,378.7,0.3637,2020-11-03 00:18:00
119,377.87,377.99,377.87,377.99,0.3747,2020-11-03 00:32:00
120,377.88,377.99,377.99,377.88,0.5557,2020-11-03 00:33:00
121,377.37,377.83,377.83,377.37,10.3644,2020-11-03 00:34:00
122,377.98,378.1,377.98,378.1,0.1445,2020-11-03 00:39:00
123,379.31,379.42,379.31,379.41,0.1846,2020-11-03 00:52:00
124,379.73,379.75,379.73,379.74,2.8979,2020-11-03 00:56:00
125,379.97,380.15,379.97,380.15,0.0584,2020-11-03 00:59:00
126,380.18,380.49,380.49,380.18,0.3373,2020-11-03 01:16:00
127,380.0,380.35,380.35,380.0,2.6542,2020-11-03 01:33:00
128,380.0,380.02,380.02,380.0,10.4083,2020-11-03 01:39:00
129,380.46,381.22,380.46,381.22,0.7971,2020-11-03 01:56:00
130,381.06,381.44,381.06,381.44,0.08294576,2020-11-03 01:59:00
131,381.19,381.2,381.19,381.2,0.3965,2020-11-03 02:08:00
132,381.15,381.15,381.15,381.15,0.0411,2020-11-03 02:15:00
133,380.79,380.79,380.79,380.79,0.1325,2020-11-03 02:20:00
134,380.47,380.69,380.69,380.47,2.8749,2020-11-03 02:26:00
135,377.45,378.76,378.76,377.45,0.032,2020-11-03 02:37:00
136,376.29,378.17,378.17,376.29,1.0482,2020-11-03 02:42:00
137,376.88,376.88,376.88,376.88,0.0105,2020-11-03 02:49:00
138,376.61,377.03,377.03,376.61,1.3814,2020-11-03 02:50:00
139,375.82,375.88,375.88,375.82,0.4812,2020-11-03 02:57:00
140,375.98,376.01,376.01,375.98,0.3208,2020-11-03 02:58:00
141,376.39,377.0,377.0,376.39,1.7901,2020-11-03 03:01:00
142,375.0,375.6,375.6,375.0,3.4964,2020-11-03 03:08:00
143,373.98,374.04,374.04,373.98,0.9811,2020-11-03 03:10:00
144,372.5,373.68,373.68,372.5,4.9744,2020-11-03 03:11:00
145,371.84,372.92,371.84,372.92,1.3366,2020-11-03 03:12:00
146,372.75,373.62,373.62,372.75,13.0057,2020-11-03 03:13:00
147,374.08,374.08,374.08,374.08,0.1674,2020-11-03 03:16:00
148,373.63,374.55,374.15,374.55,32.4846,2020-11-03 03:17:00
149,373.91,374.75,374.49,374.75,4.3759,2020-11-03 03:18:00
150,373.32,374.45,374.45,373.32,2.973,2020-11-03 03:19:00
151,372.81,373.42,372.83,373.42,2.2121,2020-11-03 03:22:00
152,373.67,373.67,373.67,373.67,0.0116,2020-11-03 03:23:00
153,373.29,373.82,373.82,373.29,0.4291,2020-11-03 03:24:00
154,372.21,372.3,372.3,372.21,1.066,2020-11-03 03:29:00
155,370.33,371.46,371.46,370.33,7.7591,2020-11-03 03:31:00
156,368.84,370.0,370.0,369.7,1.8506,2020-11-03 03:32:00
157,368.8,370.87,370.5,369.72,16.7163,2020-11-03 03:33:00
158,370.61,371.91,370.61,371.91,0.4836,2020-11-03 03:34:00
159,371.42,371.61,371.57,371.42,6.143,2020-11-03 03:35:00
160,371.72,372.01,372.01,371.72,2.0132,2020-11-03 03:36:00
161,371.78,372.27,371.78,372.27,0.61076019,2020-11-03 03:38:00
162,371.73,371.73,371.73,371.73,2.0912,2020-11-03 03:44:00
163,370.7,371.44,371.44,370.7,0.1645,2020-11-03 03:45:00
164,370.33,371.14,371.14,370.33,4.7803,2020-11-03 03:48:00
165,371.08,371.35,371.22,371.35,1.4742,2020-11-03 03:49:00
166,370.82,371.08,371.08,370.82,0.0414,2020-11-03 03:59:00
167,370.0,370.04,370.04,370.0,0.4605,2020-11-03 04:00:00
168,369.26,370.5,370.5,369.26,15.2453,2020-11-03 04:06:00
169,370.48,371.46,370.48,371.46,0.3746,2020-11-03 04:09:00
170,370.42,370.42,370.42,370.42,0.3609,2020-11-03 04:15:00
171,371.31,371.5,371.5,371.31,0.1953,2020-11-03 04:20:00
172,369.96,371.11,371.11,369.96,0.1601,2020-11-03 04:22:00
173,368.22,369.38,369.38,368.22,6.7998,2020-11-03 04:25:00
174,368.92,368.93,368.93,368.92,1.4184,2020-11-03 04:29:00
175,367.09,368.82,368.82,367.09,2.9195,2020-11-03 04:30:00
176,369.77,370.35,370.34,369.77,0.6597,2020-11-03 04:37:00
177,369.77,370.07,370.01,369.77,2.5683,2020-11-03 04:42:00
178,369.84,370.22,369.84,370.22,1.5536,2020-11-03 04:48:00
179,370.29,370.29,370.29,370.29,0.0864,2020-11-03 04:49:00
180,370.53,370.58,370.53,370.58,0.0398,2020-11-03 04:51:00
181,370.65,370.7,370.7,370.65,1.9189,2020-11-03 04:59:00
182,370.58,371.35,370.58,371.35,2.5468,2020-11-03 05:02:00
183,372.15,372.16,372.15,372.16,0.3736,2020-11-03 05:17:00
184,371.93,372.24,371.93,372.24,0.10696685,2020-11-03 05:21:00
185,371.79,371.85,371.79,371.82,7.0757,2020-11-03 05:32:00
186,371.82,371.94,371.82,371.94,0.0332,2020-11-03 05:38:00
187,370.99,370.99,370.99,370.99,0.1455,2020-11-03 05:47:00
188,370.99,371.6,370.99,371.6,0.398,2020-11-03 05:52:00
189,371.31,371.68,371.68,371.31,20.0896,2020-11-03 05:54:00
190,370.63,370.72,370.63,370.72,0.9314,2020-11-03 05:58:00
191,368.48,371.08,371.02,368.48,6.6916,2020-11-03 05:59:00
192,369.48,369.48,369.48,369.48,0.2236,2020-11-03 06:03:00
193,369.46,369.77,369.46,369.77,0.4003,2020-11-03 06:06:00
194,369.29,371.81,369.29,371.81,3.4601,2020-11-03 06:11:00
195,372.06,372.13,372.1,372.06,6.2987,2020-11-03 06:32:00
196,371.95,372.33,372.33,371.95,1.3374,2020-11-03 06:44:00
197,371.73,371.73,371.73,371.73,0.1553,2020-11-03 06:57:00
198,371.37,372.24,371.91,371.37,0.7632,2020-11-03 06:59:00
199,370.89,371.22,371.22,370.89,4.4212,2020-11-03 07:12:00
200,371.47,371.72,371.47,371.72,0.1481,2020-11-03 07:14:00
201,371.79,372.3,371.79,372.11,2.8665,2020-11-03 07:19:00
202,371.49,371.55,371.55,371.49,1.0185,2020-11-03 07:22:00
203,371.3,371.3,371.3,371.3,0.0408,2020-11-03 07:36:00
204,371.11,371.54,371.49,371.11,0.2272,2020-11-03 07:38:00
205,370.72,372.62,370.72,372.62,0.3873,2020-11-03 07:40:00
206,371.99,372.26,371.99,372.26,0.0805,2020-11-03 07:45:00
207,371.77,372.03,372.03,371.77,2.6326,2020-11-03 07:51:00
208,371.06,372.01,372.01,371.34,1.3494,2020-11-03 07:57:00
209,372.06,373.65,372.06,373.43,6.4465,2020-11-03 08:11:00
210,373.19,373.9,373.19,373.9,0.1505,2020-11-03 08:16:00
211,373.89,373.98,373.98,373.89,0.1965,2020-11-03 08:24:00
212,374.25,374.32,374.25,374.32,1.1453,2020-11-03 08:31:00
213,374.58,374.76,374.58,374.76,0.03,2020-11-03 08:37:00
214,374.2,374.53,374.2,374.53,2.4062,2020-11-03 08:44:00
215,374.03,374.5,374.49,374.03,1.162,2020-11-03 08:50:00
216,373.65,374.39,374.39,373.65,0.0408,2020-11-03 08:59:00
217,373.39,373.81,373.81,373.39,6.7743,2020-11-03 09:13:00
218,373.75,374.39,373.75,374.39,0.5967,2020-11-03 09:23:00
219,374.06,374.52,374.06,374.52,0.3107,2020-11-03 09:28:00
220,374.44,374.76,374.44,374.76,0.3689,2020-11-03 09:36:00
221,375.22,375.32,375.32,375.22,0.2154,2020-11-03 09:39:00
222,375.41,375.61,375.61,375.41,1.0976,2020-11-03 09:49:00
223,375.64,375.64,375.64,375.64,0.018,2020-11-03 09:55:00
224,375.27,375.27,375.27,375.27,0.1305,2020-11-03 09:59:00
225,374.53,374.94,374.53,374.94,0.9588,2020-11-03 10:10:00
226,374.72,374.75,374.73,374.74,2.3549,2020-11-03 10:17:00
227,375.77,375.82,375.82,375.77,1.9771,2020-11-03 10:22:00
228,375.44,375.56,375.55,375.45,1.4717,2020-11-03 10:30:00
229,377.05,377.05,377.05,377.05,0.07315233,2020-11-03 10:52:00
230,376.67,377.68,376.67,377.68,2.9316,2020-11-03 10:53:00
231,376.57,377.29,377.29,376.57,0.2937,2020-11-03 10:58:00
232,377.16,377.79,377.16,377.79,0.8406,2020-11-03 11:04:00
233,377.14,377.38,377.14,377.26,0.8686,2020-11-03 11:19:00
234,377.01,377.17,377.17,377.04,1.1639,2020-11-03 11:25:00
235,376.96,377.51,377.17,377.51,1.5097,2020-11-03 11:35:00
236,375.89,376.28,376.28,375.89,0.1404,2020-11-03 11:42:00
237,376.1,376.19,376.19,376.1,0.1336,2020-11-03 11:44:00
238,376.1,376.19,376.1,376.11,1.8885,2020-11-03 11:47:00
239,375.71,376.47,376.47,375.71,1.7162,2020-11-03 11:57:00
240,376.4,376.4,376.4,376.4,0.0152,2020-11-03 12:02:00
241,375.6,376.77,376.77,375.6,0.4346,2020-11-03 12:08:00
242,375.62,375.86,375.62,375.86,0.0325,2020-11-03 12:14:00
243,375.71,375.71,375.71,375.71,0.1495,2020-11-03 12:18:00
244,375.84,375.86,375.86,375.84,6.0719,2020-11-03 12:20:00
245,375.87,375.93,375.87,375.93,3.0387,2020-11-03 12:32:00
246,375.22,375.76,375.76,375.22,0.0363,2020-11-03 12:40:00
247,375.5,375.76,375.5,375.76,10.111,2020-11-03 12:44:00
248,375.48,375.95,375.92,375.48,5.1984,2020-11-03 12:47:00
249,375.61,376.38,376.38,375.61,1.6348,2020-11-03 12:58:00
250,375.64,376.0,375.64,376.0,2.122,2020-11-03 13:21:00
251,377.23,378.98,377.24,378.98,4.345,2020-11-03 13:28:00
252,380.25,380.25,380.25,380.25,0.0616,2020-11-03 13:30:00
253,378.22,379.89,379.89,378.22,4.5942,2020-11-03 13:31:00
254,379.67,380.17,379.67,380.17,0.029,2020-11-03 13:35:00
255,379.62,379.78,379.62,379.78,5.8611,2020-11-03 13:39:00
256,379.24,379.54,379.54,379.24,0.2633,2020-11-03 13:46:00
257,379.57,380.42,380.32,379.57,2.6415,2020-11-03 13:50:00
258,379.87,380.25,379.87,380.25,0.0463,2020-11-03 13:57:00
259,380.74,381.04,380.74,381.04,10.8707,2020-11-03 14:02:00
260,379.13,379.93,379.93,379.13,3.9264,2020-11-03 14:08:00
261,378.41,379.18,378.41,379.18,2.4994,2020-11-03 14:20:00
262,378.9,378.99,378.9,378.99,0.1979,2020-11-03 14:26:00
263,377.58,378.88,377.58,378.88,0.0216,2020-11-03 14:33:00
264,379.12,379.32,379.21,379.12,0.1908,2020-11-03 14:44:00
265,380.51,381.59,380.95,380.51,0.2239,2020-11-03 15:00:00
266,380.18,380.21,380.21,380.18,0.325,2020-11-03 15:04:00
267,379.6,380.11,380.11,379.61,0.4293,2020-11-03 15:08:00
268,379.3,379.3,379.3,379.3,0.7774,2020-11-03 15:14:00
269,379.27,379.7,379.7,379.27,0.0303,2020-11-03 15:17:00
270,378.64,379.26,379.25,378.64,18.6674,2020-11-03 15:23:00
271,379.34,379.51,379.51,379.34,0.1237,2020-11-03 15:26:00
272,378.8,379.7,379.61,378.8,4.7671,2020-11-03 15:35:00
273,379.09,379.09,379.09,379.09,0.115,2020-11-03 15:39:00
274,378.83,379.5,379.5,378.83,0.0513,2020-11-03 15:41:00
275,378.46,379.12,379.11,378.7,8.18269795,2020-11-03 15:47:00
276,377.67,378.03,377.69,377.72,3.6142,2020-11-03 15:56:00
277,376.2,377.53,377.53,376.97,0.5213,2020-11-03 16:01:00
278,376.74,377.0,376.95,376.74,28.3879,2020-11-03 16:05:00
279,377.16,377.59,377.16,377.59,1.00164933,2020-11-03 16:13:00
280,376.85,378.22,376.85,378.22,27.2059,2020-11-03 16:31:00
281,377.48,377.53,377.53,377.48,0.1917,2020-11-03 16:36:00
282,377.33,377.75,377.64,377.33,0.6292,2020-11-03 16:37:00
283,377.67,377.68,377.67,377.68,0.6126,2020-11-03 16:46:00
284,377.81,377.93,377.82,377.93,1.4735,2020-11-03 16:48:00
285,377.73,377.85,377.85,377.73,0.0513,2020-11-03 16:51:00
286,378.09,378.09,378.09,378.09,0.0262,2020-11-03 16:58:00
287,377.58,377.67,377.61,377.67,2.8014,2020-11-03 17:13:00
288,377.48,377.91,377.91,377.48,31.56394566,2020-11-03 17:16:00
289,377.02,377.79,377.79,377.02,0.0653,2020-11-03 17:25:00
290,376.36,377.86,376.97,377.86,11.3161,2020-11-03 17:30:00
291,378.01,378.19,378.01,378.19,0.0709,2020-11-03 17:38:00
292,378.17,378.39,378.17,378.39,0.3142,2020-11-03 17:46:00
293,378.1,378.39,378.39,378.3,12.0,2020-11-03 17:52:00
294,378.01,378.37,378.25,378.37,4.0176,2020-11-03 17:53:00
295,378.44,378.76,378.44,378.76,0.1182,2020-11-03 18:03:00
296,378.71,378.71,378.71,378.71,0.0736,2020-11-03 18:09:00
297,379.06,379.06,379.06,379.06,0.0153,2020-11-03 18:12:00
298,378.82,378.93,378.93,378.83,0.8596,2020-11-03 18:18:00
299,378.18,379.19,379.19,379.06,8.8521,2020-11-03 18:35:00
300,378.9,379.31,379.31,378.9,0.0268,2020-11-03 18:44:00
301,378.64,379.54,378.64,379.54,0.0672,2020-11-03 19:00:00
302,379.31,379.6,379.31,379.6,0.18877404,2020-11-03 19:04:00
303,379.15,379.57,379.57,379.15,0.9252,2020-11-03 19:18:00
304,379.94,380.02,379.94,380.02,0.4054,2020-11-03 19:21:00
305,380.32,380.32,380.32,380.32,0.0158,2020-11-03 19:25:00
306,379.86,380.14,379.86,380.14,0.1938,2020-11-03 19:29:00
307,379.78,380.13,380.12,379.78,3.9049,2020-11-03 19:36:00
308,379.88,380.13,379.88,380.13,0.8115,2020-11-03 19:48:00
309,379.86,379.86,379.86,379.86,0.0107,2020-11-03 19:50:00
310,379.93,380.11,380.11,379.93,0.0677,2020-11-03 19:51:00
311,379.66,380.26,379.89,379.66,0.9569,2020-11-03 19:55:00
312,379.69,379.83,379.69,379.83,0.0914,2020-11-03 20:01:00
313,379.75,380.15,380.14,379.75,0.4432,2020-11-03 20:04:00
314,379.89,379.94,379.89,379.94,8.454,2020-11-03 20:14:00
315,379.62,379.95,379.95,379.62,1.013,2020-11-03 20:15:00
316,379.48,379.49,379.48,379.49,0.0611,2020-11-03 20:21:00
317,378.86,379.42,379.42,378.86,1.427,2020-11-03 20:23:00
318,379.24,379.51,379.24,379.51,0.1176,2020-11-03 20:26:00
319,379.8,379.8,379.8,379.8,0.3031,2020-11-03 20:36:00
320,379.9,380.68,380.04,380.68,10.66882272,2020-11-03 20:38:00
321,379.7,379.79,379.79,379.7,0.6938,2020-11-03 20:44:00
322,379.4,379.7,379.7,379.4,49.8322,2020-11-03 20:50:00
323,379.4,379.44,379.4,379.44,52.7445,2020-11-03 20:54:00
324,379.17,379.4,379.4,379.17,25.9001,2020-11-03 20:55:00
325,379.11,379.41,379.17,379.41,5.3962,2020-11-03 21:07:00
326,379.48,379.68,379.48,379.68,0.0684,2020-11-03 21:11:00
327,379.52,379.54,379.54,379.52,1.4083,2020-11-03 21:20:00
328,378.86,379.06,379.06,379.03,0.2489,2020-11-03 21:28:00
329,379.65,379.81,379.81,379.65,0.2574,2020-11-03 21:32:00
330,380.03,380.44,380.2,380.03,9.0574,2020-11-03 21:54:00
331,378.27,379.77,379.77,378.27,1.997,2020-11-03 21:56:00
332,377.9,379.13,378.48,379.13,1.9259,2020-11-03 22:16:00
333,378.93,379.13,379.13,378.93,0.0852,2020-11-03 22:19:00
334,379.25,379.31,379.25,379.31,0.5081,2020-11-03 22:24:00
335,380.04,382.07,380.04,382.0,0.9446,2020-11-03 22:32:00
336,382.96,382.96,382.96,382.96,0.2284,2020-11-03 22:40:00
337,383.58,383.59,383.58,383.59,2.253,2020-11-03 22:41:00
338,383.06,383.06,383.06,383.06,0.0272,2020-11-03 22:43:00
339,383.93,384.46,383.94,384.46,2.3928,2020-11-03 22:44:00
340,384.27,384.31,384.3,384.27,0.7641,2020-11-03 22:50:00
341,383.82,383.82,383.82,383.82,1.2567,2020-11-03 22:51:00
342,383.96,384.37,383.96,384.24,1.9396,2020-11-03 22:53:00
343,383.71,383.79,383.71,383.71,1.3899,2020-11-03 22:57:00
344,384.92,385.96,385.96,384.92,5.9457,2020-11-03 23:03:00
345,383.91,384.7,384.64,384.7,0.3544,2020-11-03 23:04:00
346,385.16,385.28,385.27,385.16,3.3296,2020-11-03 23:07:00
347,384.88,385.04,384.88,385.04,0.2429,2020-11-03 23:09:00
348,384.44,385.06,384.44,384.53,11.9846,2020-11-03 23:13:00
349,384.17,384.68,384.32,384.68,1.1562,2020-11-03 23:15:00
350,385.14,385.62,385.14,385.62,0.1961,2020-11-03 23:25:00
351,385.37,385.52,385.37,385.52,0.4621,2020-11-03 23:33:00
352,384.55,385.22,385.22,384.55,0.1324,2020-11-03 23:37:00
353,384.96,384.97,384.96,384.97,3.72123068,2020-11-03 23:39:00
354,384.54,385.08,385.07,384.55,1.04702524,2020-11-03 23:41:00
355,383.98,384.31,384.3,383.98,0.365,2020-11-03 23:48:00
356,383.96,383.97,383.96,383.97,0.781,2020-11-03 23:54:00
357,384.17,384.34,384.17,384.34,0.89210534,2020-11-03 23:56:00
358,383.5,384.39,383.69,384.39,3.2548,2020-11-04 00:05:00
359,383.97,383.97,383.97,383.97,0.2505,2020-11-04 00:10:00
360,384.08,384.48,384.48,384.08,6.1254,2020-11-04 00:13:00
361,384.15,384.18,384.18,384.16,1.0537,2020-11-04 00:18:00
362,383.18,383.43,383.18,383.43,1.1238,2020-11-04 00:24:00
363,383.16,383.16,383.16,383.16,0.0146,2020-11-04 00:26:00
364,383.27,383.55,383.55,383.27,1.129,2020-11-04 00:27:00
365,383.59,383.99,383.59,383.99,0.0746,2020-11-04 00:29:00
366,383.65,384.06,384.05,383.65,1.3012,2020-11-04 00:30:00
367,383.58,383.62,383.62,383.58,1.3596,2020-11-04 00:40:00
368,382.51,383.09,382.51,383.09,0.1296,2020-11-04 00:44:00
369,382.1,383.52,383.52,382.1,0.6313,2020-11-04 00:52:00
370,381.95,381.96,381.96,381.95,2.5379,2020-11-04 01:03:00
371,380.75,381.89,381.89,380.75,0.0889,2020-11-04 01:04:00
372,380.07,381.06,381.06,380.07,8.2385,2020-11-04 01:06:00
373,378.84,378.92,378.92,378.84,0.1024,2020-11-04 01:10:00
374,379.09,379.43,379.27,379.09,1.9174,2020-11-04 01:20:00
375,379.47,379.72,379.47,379.72,0.0451,2020-11-04 01:40:00
376,379.68,379.88,379.88,379.69,1.5003,2020-11-04 01:44:00
377,379.2,379.59,379.24,379.58,0.54,2020-11-04 01:47:00
378,379.89,380.54,379.89,380.54,0.067,2020-11-04 02:05:00
379,379.9,380.2,380.2,379.9,0.5055,2020-11-04 02:18:00
380,378.77,379.95,379.94,378.77,0.6205,2020-11-04 02:23:00
381,378.69,379.05,378.89,379.05,2.5785,2020-11-04 02:27:00
382,379.1,379.7,379.1,379.7,0.0815,2020-11-04 02:34:00
383,379.17,379.17,379.17,379.17,0.2304,2020-11-04 02:37:00
384,378.68,378.98,378.68,378.98,0.1147,2020-11-04 02:40:00
385,378.58,380.05,378.59,380.05,7.4518,2020-11-04 02:48:00
386,380.8,383.14,380.8,383.14,7.09268956,2020-11-04 03:10:00
387,383.79,383.86,383.86,383.79,1.138,2020-11-04 03:16:00
388,383.27,384.84,384.68,383.27,10.1053,2020-11-04 03:29:00
389,383.19,384.05,383.19,384.05,4.0597,2020-11-04 03:33:00
390,384.45,384.59,384.46,384.45,0.6779,2020-11-04 03:36:00
391,383.47,384.31,383.48,384.31,5.2075,2020-11-04 03:39:00
392,383.34,383.43,383.35,383.35,12.7694,2020-11-04 03:41:00
393,384.03,384.52,384.1,384.52,31.3386,2020-11-04 03:45:00
394,383.49,383.5,383.49,383.5,1.4424,2020-11-04 03:48:00
395,382.94,383.13,382.94,382.99,0.7548,2020-11-04 03:59:00
396,382.43,383.18,383.17,382.43,0.6656,2020-11-04 04:01:00
397,382.12,382.88,382.12,382.88,8.3012,2020-11-04 04:06:00
398,382.38,382.38,382.38,382.38,0.3535,2020-11-04 04:11:00
399,381.81,382.4,382.4,381.81,0.7117,2020-11-04 04:18:00
400,382.47,382.96,382.47,382.96,2.1266,2020-11-04 04:31:00
401,382.58,382.84,382.84,382.58,0.3797,2020-11-04 04:41:00
402,381.6,381.6,381.6,381.6,7.48,2020-11-04 04:49:00
403,382.15,382.78,382.15,382.78,6.5968,2020-11-04 04:50:00
404,381.93,382.3,382.3,381.93,1.97,2020-11-04 04:58:00
405,381.69,382.1,381.69,382.06,0.8339,2020-11-04 05:03:00
406,381.87,382.29,382.29,381.87,0.4363,2020-11-04 05:10:00
407,381.72,382.12,382.12,381.72,0.67931164,2020-11-04 05:21:00
408,381.85,382.26,381.85,382.26,7.2077,2020-11-04 05:27:00
409,380.3,381.75,381.75,380.3,0.4676,2020-11-04 05:47:00
410,380.73,381.01,380.73,381.01,0.2558,2020-11-04 05:56:00
411,380.01,380.14,380.01,380.14,4.1931,2020-11-04 06:07:00
412,381.2,381.48,381.48,381.2,0.1131,2020-11-04 06:17:00
413,380.63,381.17,381.17,380.63,1.028,2020-11-04 06:42:00
414,380.96,381.15,381.15,380.96,0.2601,2020-11-04 06:46:00
415,380.79,381.2,380.79,381.2,4.5807,2020-11-04 06:53:00
416,380.31,380.31,380.31,380.31,0.1009,2020-11-04 07:16:00
417,380.2,380.2,380.2,380.2,0.0851,2020-11-04 07:17:00
418,380.56,380.56,380.56,380.56,0.2,2020-11-04 07:20:00
419,381.09,381.09,381.09,381.09,0.0151,2020-11-04 07:28:00
420,380.93,380.96,380.96,380.93,1.62,2020-11-04 07:30:00
421,380.41,380.5,380.5,380.41,5.7499,2020-11-04 07:32:00
422,380.33,380.59,380.59,380.33,6.1865,2020-11-04 07:36:00
423,379.01,379.51,379.34,379.01,8.5422,2020-11-04 07:43:00
424,376.74,377.19,377.19,376.74,0.2332,2020-11-04 07:50:00
425,375.0,375.52,375.0,375.52,0.3049,2020-11-04 07:56:00
426,375.04,375.11,375.04,375.11,0.0282,2020-11-04 07:58:00
427,374.21,374.21,374.21,374.21,0.0106,2020-11-04 08:01:00
428,374.34,376.64,374.38,376.64,6.0431,2020-11-04 08:04:00
429,376.71,376.87,376.87,376.71,0.31481525,2020-11-04 08:17:00
430,377.36,378.33,377.36,378.33,2.1288,2020-11-04 08:28:00
431,377.18,377.59,377.59,377.18,0.045,2020-11-04 08:30:00
432,377.33,377.95,377.33,377.95,0.1302,2020-11-04 08:42:00
433,377.25,377.79,377.79,377.25,5.7705,2020-11-04 08:55:00
434,377.31,378.4,377.31,378.4,0.3382,2020-11-04 09:05:00
435,378.13,378.67,378.13,378.67,0.32,2020-11-04 09:21:00
436,377.42,377.77,377.42,377.68,2.80793033,2020-11-04 09:41:00
437,377.41,378.04,378.04,377.47,1.2286,2020-11-04 09:53:00
438,378.83,379.44,379.44,379.39,1.4356,2020-11-04 10:17:00
439,378.46,378.95,378.95,378.47,0.0685,2020-11-04 10:24:00
440,377.2,377.34,377.2,377.34,0.404,2020-11-04 10:43:00
441,377.38,377.72,377.38,377.71,5.999,2020-11-04 10:56:00
442,377.67,377.96,377.96,377.67,0.2129,2020-11-04 10:58:00
443,376.63,376.75,376.75,376.63,0.3054,2020-11-04 11:12:00
444,377.34,378.94,377.34,378.94,2.6445,2020-11-04 11:14:00
445,378.55,378.66,378.66,378.55,6.2715,2020-11-04 11:39:00
446,378.5,378.5,378.5,378.5,0.1075,2020-11-04 11:42:00
447,378.49,378.58,378.5,378.58,2.03928051,2020-11-04 11:43:00
448,377.09,378.4,378.12,377.09,41.0636,2020-11-04 11:50:00
449,378.13,378.15,378.13,378.15,0.5165,2020-11-04 12:08:00
450,377.9,378.53,377.9,378.53,0.9227,2020-11-04 12:11:00
451,379.13,379.52,379.13,379.52,0.3181,2020-11-04 12:18:00
452,380.04,380.07,380.06,380.07,0.9543,2020-11-04 12:25:00
453,379.49,379.49,379.49,379.49,0.0135,2020-11-04 12:32:00
454,377.9,379.34,379.34,379.14,33.6867,2020-11-04 12:41:00
455,379.09,379.38,379.38,379.09,2.0131,2020-11-04 12:56:00
456,378.79,378.82,378.82,378.79,0.0677,2020-11-04 13:07:00
457,378.73,378.86,378.73,378.86,0.2361,2020-11-04 13:11:00
458,378.44,378.88,378.44,378.88,0.1954,2020-11-04 13:17:00
459,379.65,379.66,379.66,379.65,0.0516,2020-11-04 13:29:00
460,380.43,380.58,380.43,380.58,1.6969,2020-11-04 13:40:00
461,380.37,380.91,380.37,380.91,0.5244,2020-11-04 13:41:00
462,380.45,380.83,380.83,380.45,2.8155,2020-11-04 13:48:00
463,380.24,380.26,380.26,380.24,0.0738,2020-11-04 13:54:00
464,379.26,380.04,380.04,379.26,0.0381,2020-11-04 13:57:00
465,378.49,378.52,378.52,378.49,0.6471,2020-11-04 14:06:00
466,377.94,378.49,378.49,377.94,0.2306,2020-11-04 14:14:00
467,377.42,377.44,377.44,377.42,5.872,2020-11-04 14:18:00
468,377.55,377.55,377.55,377.55,0.7704,2020-11-04 14:20:00
469,376.69,377.23,376.94,377.23,11.4537,2020-11-04 14:29:00
470,377.17,377.66,377.39,377.66,11.2905,2020-11-04 14:32:00
471,377.81,378.02,378.02,377.81,0.2459,2020-11-04 14:40:00
472,376.94,377.83,377.83,376.94,0.0908,2020-11-04 14:41:00
473,379.65,380.17,379.66,380.17,0.4423,2020-11-04 15:21:00
474,379.53,379.55,379.53,379.55,0.9889,2020-11-04 15:33:00
475,379.33,379.81,379.33,379.8,7.0979,2020-11-04 15:44:00
476,379.88,380.12,379.88,380.12,0.0607,2020-11-04 15:55:00
477,382.19,384.6,382.35,384.6,1.912,2020-11-04 16:06:00
478,385.0,385.0,385.0,385.0,0.011,2020-11-04 16:09:00
479,386.99,387.7,386.99,387.7,14.2153,2020-11-04 16:11:00
480,388.0,390.21,388.0,388.61,1.95324292,2020-11-04 16:12:00
481,386.31,389.39,388.62,389.21,0.3556,2020-11-04 16:13:00
482,389.08,390.57,389.08,390.57,5.7545,2020-11-04 16:14:00
483,388.82,389.16,388.82,389.16,1.1518,2020-11-04 16:15:00
484,389.34,392.08,389.77,392.07,10.48990387,2020-11-04 16:16:00
485,392.42,393.15,392.61,392.42,8.1232,2020-11-04 16:19:00
486,392.42,394.42,392.92,392.79,17.1522,2020-11-04 16:20:00
487,392.51,394.19,392.51,394.18,11.8443,2020-11-04 16:21:00
488,394.86,394.93,394.93,394.86,1.81,2020-11-04 16:22:00
489,393.84,396.19,395.34,393.94,25.5718,2020-11-04 16:23:00
490,393.74,394.27,393.74,394.27,0.5196,2020-11-04 16:25:00
491,393.51,394.88,394.64,393.51,4.9253,2020-11-04 16:26:00
492,393.02,393.64,393.02,393.64,0.12481343,2020-11-04 16:27:00
493,393.43,393.64,393.55,393.43,2.3622,2020-11-04 16:29:00
494,391.2,392.48,392.48,391.2,5.386,2020-11-04 16:30:00
